longitude,latitude,year,count,avg_frp,total_frp,pct_night,pct_high_intensity
131.75,-15.75,2022,18,73.4,1321.0,0.0,0.0
131.75,-15.25,2022,14,71.2,997.5,0.0,0.0
131.75,-14.75,2022,33,118.2,3899.7,3.0,18.2
131.75,-14.25,2022,15,98.6,1479.3,0.0,6.7
131.75,-13.75,2022,8,94.1,752.8,0.0,0.0
131.75,-13.25,2022,11,121.5,1336.4,0.0,9.1
131.75,-12.75,2022,9,72.6,653.7,0.0,0.0
131.75,-11.25,2022,2,81.4,162.8,0.0,0.0
132.25,-25.75,2022,1,153.2,153.2,0.0,0.0
132.25,-24.75,2022,8,66.1,528.9,0.0,0.0
132.25,-23.75,2022,38,108.4,4119.0,2.6,2.6
132.25,-23.25,2022,5,56.9,284.6,0.0,0.0
132.25,-22.75,2022,38,103.1,3919.2,0.0,10.5
132.25,-22.25,2022,2,53.6,107.1,0.0,0.0
132.25,-21.25,2022,19,85.4,1622.4,0.0,5.3
132.25,-17.75,2022,2,76.3,152.6,0.0,0.0
132.25,-17.25,2022,13,128.9,1675.6,0.0,15.4
132.25,-16.25,2022,4,72.0,287.9,50.0,0.0
132.25,-15.75,2022,35,250.8,8776.8,0.0,51.4
132.25,-15.25,2022,13,92.0,1196.3,0.0,0.0
132.25,-14.75,2022,12,86.6,1038.6,0.0,0.0
132.25,-14.25,2022,1,55.6,55.6,0.0,0.0
132.25,-13.75,2022,15,163.7,2455.6,0.0,26.7
132.25,-13.25,2022,10,86.1,860.9,0.0,0.0
132.25,-12.75,2022,7,98.7,691.0,0.0,0.0
132.25,-12.25,2022,5,105.3,526.6,0.0,0.0
132.75,-25.25,2022,6,90.9,545.6,0.0,0.0
132.75,-24.75,2022,1,86.3,86.3,0.0,0.0
132.75,-23.75,2022,7,88.8,621.7,0.0,0.0
132.75,-23.25,2022,2,153.5,307.1,0.0,50.0
132.75,-22.25,2022,1,65.0,65.0,0.0,0.0
132.75,-21.75,2022,12,84.0,1007.9,16.7,0.0
132.75,-21.25,2022,2,67.4,134.8,0.0,0.0
132.75,-17.75,2022,1,84.6,84.6,0.0,0.0
132.75,-17.25,2022,1,79.5,79.5,0.0,0.0
132.75,-16.25,2022,1,54.2,54.2,0.0,0.0
132.75,-15.75,2022,1,50.6,50.6,0.0,0.0
132.75,-15.25,2022,15,106.3,1594.5,0.0,0.0
132.75,-14.75,2022,34,100.9,3429.2,0.0,2.9
132.75,-14.25,2022,13,100.2,1302.8,0.0,0.0
132.75,-13.75,2022,5,86.6,433.1,0.0,0.0
132.75,-13.25,2022,4,57.1,228.3,0.0,0.0
132.75,-12.75,2022,8,95.5,764.2,0.0,0.0
132.75,-12.25,2022,18,89.8,1616.3,0.0,5.6
132.75,-11.75,2022,4,132.7,530.7,0.0,0.0
132.75,-11.25,2022,1,57.9,57.9,0.0,0.0
133.25,-23.25,2022,3,59.0,177.1,0.0,0.0
133.25,-22.75,2022,28,172.5,4830.7,0.0,32.1
133.25,-15.75,2022,1,53.2,53.2,0.0,0.0
133.25,-15.25,2022,10,87.5,875.4,0.0,0.0
133.25,-14.75,2022,6,77.7,466.1,0.0,0.0
133.25,-14.25,2022,1,97.7,97.7,0.0,0.0
133.25,-13.75,2022,1,83.8,83.8,0.0,0.0
133.25,-12.75,2022,4,81.4,325.6,0.0,0.0
133.25,-12.25,2022,5,107.4,537.2,0.0,0.0
133.75,-24.25,2022,1,83.9,83.9,0.0,0.0
133.75,-23.75,2022,2,108.1,216.3,0.0,0.0
133.75,-23.25,2022,23,91.6,2107.1,0.0,4.3
133.75,-22.75,2022,15,100.7,1510.8,0.0,6.7
133.75,-22.25,2022,2,88.2,176.5,0.0,0.0
133.75,-19.25,2022,1,90.9,90.9,0.0,0.0
133.75,-15.25,2022,7,127.7,894.2,0.0,14.3
133.75,-14.75,2022,2,80.6,161.3,0.0,0.0
133.75,-14.25,2022,1,72.0,72.0,0.0,0.0
133.75,-13.75,2022,7,131.9,923.2,0.0,28.6
133.75,-12.75,2022,2,133.6,267.2,0.0,0.0
133.75,-12.25,2022,7,85.1,595.4,0.0,0.0
133.75,-11.75,2022,4,111.1,444.3,0.0,25.0
134.25,-32.25,2022,2,88.5,177.1,0.0,0.0
134.25,-31.75,2022,2,165.4,330.9,0.0,0.0
134.25,-23.75,2022,1,150.9,150.9,0.0,0.0
134.25,-23.25,2022,23,74.3,1707.9,0.0,0.0
134.25,-22.75,2022,1,114.8,114.8,0.0,0.0
134.25,-15.75,2022,1,67.6,67.6,0.0,0.0
134.25,-15.25,2022,9,82.9,745.8,0.0,0.0
134.25,-14.25,2022,2,83.2,166.4,0.0,0.0
134.25,-13.75,2022,6,82.0,491.8,0.0,0.0
134.25,-13.25,2022,2,74.0,147.9,0.0,0.0
134.25,-12.75,2022,15,87.5,1311.9,0.0,6.7
134.25,-12.25,2022,16,94.9,1519.0,0.0,6.2
134.25,-11.75,2022,1,62.5,62.5,0.0,0.0
134.75,-23.25,2022,2,72.8,145.6,0.0,0.0
134.75,-22.75,2022,7,89.2,624.1,0.0,0.0
134.75,-21.75,2022,2,74.6,149.1,0.0,0.0
134.75,-16.25,2022,2,73.0,146.0,0.0,0.0
134.75,-15.75,2022,7,68.1,476.6,0.0,0.0
134.75,-15.25,2022,3,85.7,257.0,0.0,0.0
134.75,-14.75,2022,2,112.4,224.9,0.0,0.0
134.75,-14.25,2022,3,90.8,272.5,0.0,0.0
134.75,-13.25,2022,7,67.3,471.1,0.0,0.0
134.75,-12.75,2022,4,163.4,653.5,0.0,25.0
134.75,-12.25,2022,5,156.3,781.6,0.0,20.0
135.25,-33.25,2022,2,166.3,332.5,0.0,50.0
135.25,-23.25,2022,3,54.3,162.9,0.0,0.0
135.25,-17.25,2022,1,59.7,59.7,0.0,0.0
135.25,-16.25,2022,6,63.6,381.9,16.7,0.0
135.25,-15.75,2022,28,89.9,2517.0,0.0,3.6
135.25,-15.25,2022,4,75.5,302.2,0.0,0.0
135.25,-14.75,2022,5,96.7,483.4,0.0,0.0
135.25,-14.25,2022,8,94.5,756.0,0.0,0.0
135.25,-13.75,2022,4,85.6,342.4,0.0,0.0
135.25,-13.25,2022,2,76.9,153.9,0.0,0.0
135.25,-12.75,2022,1,61.9,61.9,0.0,0.0
135.25,-12.25,2022,8,91.8,734.1,0.0,0.0
135.75,-34.75,2022,1,83.8,83.8,0.0,0.0
135.75,-23.75,2022,1,61.8,61.8,0.0,0.0
135.75,-16.75,2022,3,83.6,250.9,0.0,0.0
135.75,-16.25,2022,6,65.4,392.6,0.0,0.0
135.75,-15.75,2022,7,104.2,729.5,0.0,0.0
135.75,-15.25,2022,6,101.6,609.6,0.0,16.7
135.75,-14.25,2022,8,104.1,833.1,0.0,25.0
135.75,-13.75,2022,4,76.4,305.6,0.0,0.0
135.75,-12.75,2022,10,84.1,840.6,0.0,0.0
136.25,-17.25,2022,4,102.4,409.7,0.0,0.0
136.25,-16.75,2022,8,100.2,801.5,25.0,0.0
136.25,-16.25,2022,9,129.5,1165.6,0.0,0.0
136.25,-15.75,2022,14,91.6,1282.1,0.0,7.1
136.25,-14.25,2022,2,60.3,120.6,0.0,0.0
136.25,-13.75,2022,2,51.4,102.8,0.0,0.0
136.25,-12.75,2022,9,114.6,1031.7,0.0,0.0
136.25,-11.75,2022,1,117.5,117.5,0.0,0.0
136.75,-35.75,2022,4,112.5,450.1,25.0,0.0
136.75,-35.25,2022,4,105.9,423.7,0.0,0.0
136.75,-33.25,2022,1,62.8,62.8,0.0,0.0
136.75,-17.75,2022,1,58.1,58.1,0.0,0.0
136.75,-17.25,2022,51,125.0,6375.6,0.0,9.8
136.75,-16.75,2022,25,90.8,2270.3,0.0,12.0
136.75,-16.25,2022,8,91.1,728.8,0.0,0.0
136.75,-14.25,2022,1,81.6,81.6,0.0,0.0
136.75,-13.75,2022,8,117.5,940.1,0.0,0.0
136.75,-12.25,2022,1,292.1,292.1,0.0,100.0
137.25,-35.75,2022,1,108.9,108.9,0.0,0.0
137.25,-18.25,2022,10,79.7,797.2,0.0,0.0
137.25,-17.75,2022,49,92.7,4541.1,0.0,0.0
137.25,-17.25,2022,7,102.0,713.8,0.0,0.0
137.25,-16.75,2022,38,89.1,3384.5,0.0,2.6
137.25,-16.25,2022,11,99.3,1092.5,0.0,0.0
137.75,-21.25,2022,1,114.1,114.1,0.0,0.0
137.75,-20.75,2022,1,114.1,114.1,0.0,0.0
137.75,-18.25,2022,16,119.5,1911.5,0.0,0.0
137.75,-17.75,2022,2,69.4,138.8,0.0,0.0
137.75,-17.25,2022,8,74.7,597.9,0.0,0.0
137.75,-16.75,2022,58,72.8,4220.6,0.0,1.7
137.75,-16.25,2022,6,84.9,509.1,0.0,0.0
138.25,-19.75,2022,9,105.5,949.5,0.0,11.1
138.25,-19.25,2022,1,72.7,72.7,0.0,0.0
138.25,-18.25,2022,2,100.3,200.5,0.0,0.0
138.25,-17.75,2022,3,121.5,364.5,0.0,33.3
138.25,-16.75,2022,11,115.8,1274.2,0.0,9.1
138.75,-20.25,2022,7,100.7,704.8,0.0,0.0
138.75,-19.75,2022,5,73.3,366.7,0.0,0.0
138.75,-19.25,2022,5,59.7,298.7,0.0,0.0
138.75,-17.25,2022,20,90.8,1816.5,0.0,5.0
138.75,-16.75,2022,7,89.6,627.0,0.0,0.0
139.25,-21.75,2022,1,96.4,96.4,0.0,0.0
139.25,-20.75,2022,4,96.2,384.7,0.0,0.0
139.25,-17.25,2022,1,113.1,113.1,0.0,0.0
139.75,-21.75,2022,2,70.8,141.6,0.0,0.0
139.75,-21.25,2022,3,106.8,320.4,0.0,0.0
139.75,-20.25,2022,1,62.3,62.3,0.0,0.0
139.75,-19.75,2022,2,56.5,113.0,0.0,0.0
139.75,-17.75,2022,3,94.1,282.2,0.0,0.0
140.25,-37.25,2022,13,147.5,1917.6,0.0,23.1
140.25,-36.25,2022,1,117.4,117.4,0.0,0.0
140.25,-18.25,2022,1,81.2,81.2,0.0,0.0
140.75,-37.75,2022,1,74.3,74.3,0.0,0.0
140.75,-37.25,2022,7,88.4,618.6,0.0,0.0
140.75,-36.25,2022,1,58.0,58.0,0.0,0.0
140.75,-21.25,2022,4,89.1,356.4,0.0,0.0
141.25,-37.75,2022,1,50.5,50.5,0.0,0.0
141.25,-37.25,2022,2,69.0,138.1,0.0,0.0
141.25,-36.75,2022,7,90.1,630.8,0.0,0.0
141.25,-17.25,2022,2,148.8,297.6,0.0,0.0
141.75,-37.75,2022,1,90.0,90.0,0.0,0.0
141.75,-37.25,2022,5,218.9,1094.6,0.0,60.0
141.75,-36.75,2022,1,60.1,60.1,0.0,0.0
141.75,-35.25,2022,1,72.0,72.0,0.0,0.0
141.75,-19.25,2022,1,54.5,54.5,0.0,0.0
141.75,-18.75,2022,4,74.3,297.3,0.0,0.0
141.75,-16.25,2022,2,83.4,166.8,0.0,0.0
141.75,-15.75,2022,3,58.8,176.3,0.0,0.0
141.75,-15.25,2022,16,115.6,1849.0,12.5,6.2
141.75,-14.75,2022,3,60.1,180.4,0.0,0.0
141.75,-14.25,2022,2,82.2,164.3,0.0,0.0
141.75,-13.75,2022,9,87.2,785.2,0.0,0.0
141.75,-13.25,2022,16,122.7,1963.8,0.0,12.5
141.75,-12.75,2022,9,64.8,583.4,0.0,0.0
141.75,-12.25,2022,5,78.4,392.1,0.0,0.0
142.25,-38.25,2022,2,60.1,120.3,0.0,0.0
142.25,-37.75,2022,7,124.7,873.2,0.0,14.3
142.25,-36.75,2022,4,97.4,389.4,0.0,0.0
142.25,-34.75,2022,2,216.1,432.2,0.0,50.0
142.25,-17.25,2022,5,85.8,428.9,0.0,0.0
142.25,-16.75,2022,14,77.0,1077.4,0.0,0.0
142.25,-16.25,2022,11,71.7,788.7,0.0,0.0
142.25,-15.75,2022,1,277.9,277.9,0.0,100.0
142.25,-15.25,2022,2,159.4,318.8,0.0,0.0
142.25,-13.75,2022,1,88.0,88.0,0.0,0.0
142.25,-13.25,2022,1,96.3,96.3,0.0,0.0
142.25,-12.75,2022,4,73.2,292.9,0.0,0.0
142.25,-11.25,2022,8,86.6,692.9,0.0,0.0
142.75,-38.25,2022,5,114.2,571.2,0.0,0.0
142.75,-37.75,2022,17,124.3,2113.6,0.0,17.6
142.75,-37.25,2022,3,63.8,191.5,0.0,0.0
142.75,-36.75,2022,3,74.8,224.4,0.0,0.0
142.75,-19.25,2022,4,78.8,315.1,0.0,0.0
142.75,-17.25,2022,3,70.3,210.8,33.3,0.0
142.75,-16.75,2022,8,75.4,603.2,0.0,0.0
142.75,-16.25,2022,3,78.1,234.3,0.0,0.0
142.75,-15.75,2022,8,114.1,912.9,0.0,25.0
142.75,-13.25,2022,2,141.7,283.3,0.0,0.0
142.75,-11.75,2022,4,96.0,383.8,0.0,0.0
143.25,-38.25,2022,8,177.0,1416.0,0.0,37.5
143.25,-37.75,2022,10,98.3,982.9,0.0,10.0
143.25,-37.25,2022,2,86.8,173.6,0.0,0.0
143.25,-36.75,2022,1,171.6,171.6,0.0,0.0
143.25,-20.25,2022,2,82.8,165.5,0.0,0.0
143.25,-19.75,2022,9,80.3,722.4,0.0,0.0
143.25,-18.75,2022,1,71.3,71.3,0.0,0.0
143.25,-16.75,2022,6,83.7,502.1,0.0,0.0
143.25,-16.25,2022,8,104.5,835.9,0.0,0.0
143.25,-15.75,2022,6,69.0,413.8,0.0,0.0
143.25,-14.75,2022,4,117.8,471.3,0.0,0.0
143.25,-14.25,2022,1,129.8,129.8,0.0,0.0
143.25,-13.75,2022,1,70.8,70.8,0.0,0.0
143.25,-13.25,2022,4,76.2,304.8,0.0,0.0
143.75,-38.25,2022,11,135.1,1486.4,0.0,18.2
143.75,-37.75,2022,7,99.1,693.9,0.0,0.0
143.75,-37.25,2022,16,100.1,1601.2,0.0,6.2
143.75,-36.75,2022,4,70.9,283.6,0.0,0.0
143.75,-36.25,2022,2,66.2,132.5,0.0,0.0
143.75,-16.75,2022,3,52.0,155.9,0.0,0.0
143.75,-16.25,2022,2,261.5,523.0,0.0,50.0
143.75,-15.75,2022,3,234.8,704.3,0.0,66.7
143.75,-15.25,2022,7,131.1,917.9,0.0,28.6
143.75,-14.75,2022,5,77.5,387.5,0.0,0.0
143.75,-14.25,2022,1,55.0,55.0,0.0,0.0
144.25,-37.25,2022,1,186.3,186.3,0.0,0.0
144.25,-36.75,2022,3,150.1,450.4,0.0,33.3
144.25,-36.25,2022,1,233.2,233.2,0.0,100.0
144.25,-35.25,2022,3,67.1,201.3,0.0,0.0
144.25,-20.75,2022,4,66.4,265.5,0.0,0.0
144.25,-20.25,2022,2,119.7,239.5,0.0,0.0
144.25,-17.75,2022,1,51.6,51.6,0.0,0.0
144.25,-16.75,2022,6,93.9,563.5,0.0,0.0
144.25,-15.75,2022,3,96.2,288.6,0.0,0.0
144.25,-15.25,2022,1,57.3,57.3,0.0,0.0
144.25,-14.75,2022,13,99.8,1297.5,0.0,15.4
144.75,-41.25,2022,3,114.6,343.8,0.0,0.0
144.75,-36.25,2022,6,163.7,982.1,0.0,33.3
144.75,-35.75,2022,1,63.3,63.3,0.0,0.0
144.75,-35.25,2022,1,92.3,92.3,0.0,0.0
144.75,-20.75,2022,1,73.0,73.0,0.0,0.0
144.75,-18.25,2022,3,92.1,276.2,0.0,0.0
144.75,-17.25,2022,2,65.8,131.5,0.0,0.0
144.75,-15.75,2022,1,65.6,65.6,0.0,0.0
145.25,-42.25,2022,2,111.4,222.9,0.0,0.0
145.25,-36.75,2022,1,69.7,69.7,0.0,0.0
145.25,-36.25,2022,10,193.8,1938.4,0.0,30.0
145.25,-35.75,2022,6,102.7,616.2,0.0,0.0
145.25,-35.25,2022,1,68.6,68.6,0.0,0.0
145.25,-33.75,2022,1,155.3,155.3,0.0,0.0
145.25,-18.25,2022,1,107.0,107.0,0.0,0.0
145.25,-17.75,2022,2,75.5,151.1,0.0,0.0
145.25,-17.25,2022,1,51.5,51.5,0.0,0.0
145.25,-15.75,2022,1,119.1,119.1,0.0,0.0
145.75,-41.25,2022,1,100.2,100.2,0.0,0.0
145.75,-36.75,2022,1,97.3,97.3,0.0,0.0
145.75,-36.25,2022,11,116.6,1282.2,0.0,9.1
145.75,-35.75,2022,8,98.4,787.3,0.0,0.0
145.75,-35.25,2022,2,126.3,252.6,0.0,0.0
145.75,-34.75,2022,1,229.7,229.7,0.0,100.0
145.75,-34.25,2022,7,140.5,983.5,0.0,14.3
145.75,-33.75,2022,2,81.9,163.8,0.0,0.0
145.75,-33.25,2022,2,121.1,242.1,0.0,0.0
145.75,-25.25,2022,11,86.0,946.1,0.0,0.0
145.75,-24.25,2022,7,148.3,1038.0,0.0,28.6
145.75,-23.25,2022,9,65.0,584.9,0.0,0.0
145.75,-22.25,2022,1,183.3,183.3,0.0,0.0
145.75,-21.25,2022,2,89.0,177.9,0.0,0.0
145.75,-18.75,2022,1,56.9,56.9,0.0,0.0
146.25,-36.25,2022,12,140.9,1691.1,0.0,16.7
146.25,-35.75,2022,15,94.8,1422.5,0.0,6.7
146.25,-35.25,2022,2,65.5,131.1,0.0,0.0
146.25,-34.75,2022,1,67.0,67.0,0.0,0.0
146.25,-34.25,2022,3,91.5,274.5,0.0,0.0
146.25,-33.75,2022,1,78.0,78.0,0.0,0.0
146.25,-33.25,2022,14,131.9,1846.9,0.0,14.3
146.25,-32.75,2022,6,137.2,823.3,0.0,16.7
146.25,-31.25,2022,1,131.6,131.6,0.0,0.0
146.25,-30.75,2022,2,50.5,101.0,0.0,0.0
146.25,-23.75,2022,1,73.2,73.2,0.0,0.0
146.25,-22.75,2022,3,56.0,167.9,0.0,0.0
146.25,-22.25,2022,9,76.1,685.2,0.0,0.0
146.25,-21.75,2022,4,130.7,522.8,0.0,25.0
146.25,-19.75,2022,2,65.9,131.8,0.0,0.0
146.75,-43.25,2022,2,139.7,279.4,0.0,50.0
146.75,-42.75,2022,2,291.8,583.6,0.0,50.0
146.75,-42.25,2022,2,65.5,131.0,0.0,0.0
146.75,-36.25,2022,1,89.1,89.1,0.0,0.0
146.75,-35.75,2022,15,89.1,1336.3,0.0,0.0
146.75,-35.25,2022,9,101.8,916.6,0.0,0.0
146.75,-34.75,2022,1,73.7,73.7,0.0,0.0
146.75,-34.25,2022,3,83.9,251.8,0.0,0.0
146.75,-33.75,2022,12,128.3,1540.0,0.0,0.0
146.75,-33.25,2022,6,78.2,469.0,0.0,0.0
146.75,-32.75,2022,2,82.5,165.0,0.0,0.0
146.75,-32.25,2022,2,124.9,249.7,0.0,0.0
146.75,-31.75,2022,2,59.3,118.5,0.0,0.0
146.75,-30.75,2022,17,157.0,2668.8,0.0,17.6
146.75,-26.25,2022,1,63.0,63.0,0.0,0.0
147.25,-41.75,2022,5,98.0,489.8,0.0,0.0
147.25,-35.25,2022,11,128.0,1407.5,0.0,9.1
147.25,-34.75,2022,16,120.6,1930.3,0.0,12.5
147.25,-34.25,2022,13,100.3,1303.5,0.0,0.0
147.25,-33.75,2022,3,88.0,263.9,0.0,0.0
147.25,-33.25,2022,8,61.6,492.9,0.0,0.0
147.25,-32.75,2022,6,89.0,533.8,0.0,0.0
147.25,-32.25,2022,4,108.2,432.8,50.0,0.0
147.25,-31.25,2022,4,65.0,260.1,0.0,0.0
147.25,-26.75,2022,2,62.5,125.0,0.0,0.0
147.25,-22.75,2022,1,57.5,57.5,0.0,0.0
147.25,-21.75,2022,1,98.7,98.7,0.0,0.0
147.25,-20.25,2022,1,68.5,68.5,0.0,0.0
147.25,-19.75,2022,1,60.3,60.3,0.0,0.0
147.75,-43.25,2022,1,56.7,56.7,0.0,0.0
147.75,-41.75,2022,2,97.3,194.6,0.0,0.0
147.75,-41.25,2022,2,87.7,175.3,0.0,0.0
147.75,-35.75,2022,1,113.1,113.1,0.0,0.0
147.75,-35.25,2022,1,84.8,84.8,0.0,0.0
147.75,-34.75,2022,8,182.9,1463.5,0.0,12.5
147.75,-34.25,2022,15,83.7,1256.2,0.0,0.0
147.75,-33.75,2022,12,79.5,953.9,0.0,0.0
147.75,-33.25,2022,3,68.0,204.1,0.0,0.0
147.75,-32.25,2022,8,82.7,661.8,0.0,0.0
147.75,-31.25,2022,1,103.2,103.2,0.0,0.0
147.75,-30.25,2022,1,54.0,54.0,0.0,0.0
147.75,-26.25,2022,2,85.5,171.0,0.0,0.0
148.25,-34.75,2022,6,74.5,447.1,0.0,0.0
148.25,-34.25,2022,14,90.4,1266.2,0.0,0.0
148.25,-33.75,2022,2,57.8,115.6,0.0,0.0
148.25,-33.25,2022,2,68.9,137.8,0.0,0.0
148.25,-32.75,2022,1,92.3,92.3,0.0,0.0
148.25,-32.25,2022,2,58.9,117.8,0.0,0.0
148.25,-31.25,2022,2,64.5,129.0,0.0,0.0
148.25,-30.75,2022,4,249.3,997.2,0.0,100.0
148.25,-30.25,2022,1,57.0,57.0,0.0,0.0
148.25,-21.75,2022,1,92.5,92.5,0.0,0.0
148.75,-35.25,2022,2,76.1,152.2,0.0,0.0
148.75,-34.75,2022,1,63.9,63.9,0.0,0.0
148.75,-34.25,2022,2,194.9,389.7,0.0,50.0
148.75,-33.75,2022,8,162.4,1299.3,0.0,37.5
148.75,-32.75,2022,2,52.5,105.0,0.0,0.0
148.75,-31.75,2022,2,75.4,150.9,0.0,0.0
148.75,-31.25,2022,1,63.1,63.1,0.0,0.0
148.75,-30.75,2022,5,77.6,387.9,0.0,0.0
148.75,-27.75,2022,2,96.8,193.5,0.0,0.0
148.75,-20.25,2022,3,70.5,211.6,0.0,0.0
149.25,-30.25,2022,5,179.1,895.5,0.0,40.0
149.25,-27.75,2022,1,65.2,65.2,0.0,0.0
149.25,-26.25,2022,4,118.3,473.3,0.0,25.0
149.25,-23.75,2022,1,180.4,180.4,0.0,0.0
149.75,-33.75,2022,8,99.4,795.0,0.0,12.5
149.75,-32.25,2022,1,163.6,163.6,0.0,0.0
149.75,-31.75,2022,2,100.0,200.1,0.0,0.0
149.75,-29.75,2022,6,68.7,412.3,0.0,0.0
149.75,-29.25,2022,10,94.2,942.4,0.0,0.0
149.75,-28.75,2022,1,158.7,158.7,0.0,0.0
149.75,-25.75,2022,2,76.3,152.7,0.0,0.0
149.75,-25.25,2022,1,96.4,96.4,0.0,0.0
150.25,-29.25,2022,4,87.8,351.0,0.0,0.0
150.25,-28.25,2022,6,222.9,1337.1,0.0,66.7
150.25,-27.75,2022,3,94.3,283.0,0.0,0.0
150.25,-25.75,2022,2,91.7,183.4,0.0,0.0
150.25,-25.25,2022,2,151.5,302.9,0.0,0.0
150.25,-23.25,2022,1,56.5,56.5,0.0,0.0
150.75,-30.25,2022,1,50.5,50.5,0.0,0.0
150.75,-28.75,2022,1,64.2,64.2,0.0,0.0
150.75,-27.75,2022,1,135.1,135.1,0.0,0.0
150.75,-27.25,2022,1,75.2,75.2,0.0,0.0
150.75,-26.25,2022,4,142.9,571.7,0.0,50.0
150.75,-25.75,2022,5,108.6,542.8,0.0,0.0
150.75,-25.25,2022,4,118.1,472.2,0.0,0.0
150.75,-22.75,2022,2,154.2,308.4,0.0,50.0
150.75,-22.25,2022,8,55.8,446.2,0.0,0.0
151.25,-31.25,2022,5,103.8,519.1,0.0,0.0
151.25,-29.75,2022,1,69.2,69.2,0.0,0.0
151.25,-28.25,2022,15,172.9,2594.2,0.0,26.7
151.25,-25.75,2022,2,66.1,132.1,0.0,0.0
151.25,-25.25,2022,1,127.5,127.5,0.0,0.0
151.75,-26.25,2022,1,53.3,53.3,0.0,0.0
152.25,-31.75,2022,1,106.5,106.5,0.0,0.0
152.25,-27.25,2022,1,132.2,132.2,0.0,0.0
152.25,-26.75,2022,1,58.9,58.9,0.0,0.0
152.25,-25.25,2022,1,66.9,66.9,0.0,0.0
152.75,-30.75,2022,1,75.1,75.1,0.0,0.0
152.75,-28.25,2022,1,65.7,65.7,0.0,0.0
152.75,-25.25,2022,1,72.2,72.2,0.0,0.0
114.25,-27.75,2023,14,162.4,2273.6,0.0,42.9
114.25,-27.25,2023,5,79.4,396.9,0.0,0.0
114.25,-26.75,2023,21,126.5,2657.0,0.0,14.3
114.25,-24.25,2023,3,56.4,169.1,0.0,0.0
114.25,-23.75,2023,11,100.0,1100.2,0.0,9.1
114.25,-23.25,2023,1,163.9,163.9,0.0,0.0
114.25,-22.75,2023,3,96.5,289.5,0.0,0.0
114.75,-28.75,2023,1,74.8,74.8,0.0,0.0
114.75,-27.25,2023,1,103.1,103.1,0.0,0.0
115.25,-34.25,2023,3,77.6,232.8,0.0,0.0
115.25,-30.75,2023,5,172.6,862.8,0.0,20.0
115.25,-30.25,2023,11,88.5,973.8,0.0,0.0
115.25,-29.25,2023,2,66.2,132.5,0.0,0.0
115.25,-28.75,2023,4,79.2,317.0,0.0,0.0
115.25,-24.25,2023,1,64.8,64.8,0.0,0.0
115.25,-21.75,2023,24,88.5,2123.6,0.0,4.2
115.75,-34.25,2023,1,84.4,84.4,0.0,0.0
115.75,-33.75,2023,4,89.9,359.5,0.0,0.0
115.75,-32.25,2023,1,83.7,83.7,0.0,0.0
115.75,-31.75,2023,2,105.7,211.3,0.0,0.0
115.75,-31.25,2023,10,130.4,1303.9,0.0,30.0
115.75,-30.75,2023,11,107.4,1180.9,0.0,9.1
115.75,-30.25,2023,19,84.6,1608.1,0.0,0.0
115.75,-29.75,2023,2,50.7,101.4,0.0,0.0
115.75,-29.25,2023,3,52.4,157.3,0.0,0.0
116.25,-34.75,2023,7,79.5,556.4,0.0,0.0
116.25,-34.25,2023,3,103.5,310.4,0.0,0.0
116.25,-33.75,2023,19,129.6,2463.2,0.0,26.3
116.25,-33.25,2023,4,61.7,246.6,0.0,0.0
116.25,-32.75,2023,4,92.5,369.9,0.0,0.0
116.25,-32.25,2023,15,123.0,1844.8,0.0,20.0
116.25,-31.75,2023,2,70.1,140.1,0.0,0.0
116.25,-31.25,2023,3,94.0,281.9,0.0,0.0
116.25,-30.75,2023,22,145.4,3198.6,0.0,22.7
116.25,-29.75,2023,1,102.1,102.1,0.0,0.0
116.25,-28.25,2023,1,55.4,55.4,0.0,0.0
116.25,-22.25,2023,25,102.7,2566.6,0.0,4.0
116.25,-21.75,2023,45,101.5,4568.1,0.0,2.2
116.25,-21.25,2023,7,146.9,1028.0,0.0,14.3
116.25,-20.75,2023,13,95.9,1246.2,0.0,7.7
116.75,-34.75,2023,1,59.1,59.1,0.0,0.0
116.75,-34.25,2023,4,91.8,367.3,0.0,0.0
116.75,-32.75,2023,1,62.3,62.3,0.0,0.0
116.75,-32.25,2023,1,55.7,55.7,0.0,0.0
116.75,-31.75,2023,3,103.9,311.8,0.0,0.0
116.75,-31.25,2023,3,76.6,229.7,0.0,0.0
116.75,-30.75,2023,7,103.4,723.8,0.0,14.3
116.75,-29.75,2023,1,105.0,105.0,0.0,0.0
116.75,-22.75,2023,10,88.9,889.0,0.0,0.0
116.75,-21.75,2023,5,69.5,347.5,0.0,0.0
116.75,-21.25,2023,15,99.2,1487.3,0.0,6.7
116.75,-20.75,2023,5,98.3,491.4,0.0,20.0
117.25,-34.75,2023,13,98.9,1285.6,0.0,7.7
117.25,-34.25,2023,6,69.5,417.3,0.0,0.0
117.25,-32.75,2023,1,79.4,79.4,0.0,0.0
117.25,-32.25,2023,5,82.2,411.0,0.0,0.0
117.25,-31.75,2023,7,84.2,589.6,0.0,0.0
117.25,-31.25,2023,2,128.1,256.2,0.0,0.0
117.25,-29.75,2023,1,99.2,99.2,0.0,0.0
117.25,-22.75,2023,1,74.3,74.3,0.0,0.0
117.25,-22.25,2023,1,61.2,61.2,0.0,0.0
117.25,-21.75,2023,4,123.7,494.9,0.0,0.0
117.25,-21.25,2023,1,63.2,63.2,0.0,0.0
117.75,-35.25,2023,3,196.1,588.2,0.0,33.3
